Date,Deaths,Covid Cases,State 
7/24/2020,14,793,Washington
7/23/2020,3,871,Washington
7/23/2020,13,982,Mississippi
7/23/2020,20,1637,Missouri
7/23/2020,1,97,Montana
7/23/2020,7,701,Michigan
7/23/2020,2,344,West Virginia
7/23/2020,4,664,Maryland
7/23/2020,16,327,Massachusetts
7/23/2020,16,2296,Louisiana
7/23/2020,28,1892,North Carolina
7/23/2020,7,607,Kentucky
7/23/2020,0,125,North Dakota
7/23/2020,0,0,Kansas
7/23/2020,1,296,Nebraska
7/23/2020,17,929,Indiana
7/23/2020,2,33,New Hampshire
7/23/2020,20,1624,Illinois
7/23/2020,24,242,New Jersey
7/23/2020,9,500,Idaho
7/23/2020,3,311,New Mexico
7/23/2020,10,841,Iowa
7/23/2020,5,1262,Nevada
7/23/2020,1,17,Hawaii
7/23/2020,13,811,New York
7/23/2020,21,1444,Ohio
7/23/2020,25,4286,Georgia
7/23/2020,3,668,Oklahoma
7/23/2020,173,10249,Florida
7/23/2020,4,320,Oregon
7/23/2020,2,132,Delaware
7/23/2020,16,962,Pennsylvania
7/23/2020,1,42,Washington DC
7/23/2020,4,9,Connecticut
7/23/2020,4,86,Rhode Island
7/23/2020,0,639,Colorado
7/23/2020,49,1564,South Carolina
7/23/2020,157,12040,California
7/23/2020,2,66,South Dakota
7/23/2020,89,2335,Arizona
7/23/2020,37,2570,Tennessee
7/23/2020,173,9507,Texas
7/23/2020,6,1013,Arkansas
7/23/2020,7,521,Utah
7/23/2020,33,2399,Alabama
7/23/2020,3,844,Virginia
7/23/2020,0,65,Alaska
7/23/2020,0,58,Wyoming
7/23/2020,0,11,Vermont
7/23/2020,13,1086,Wisconsin
7/23/2020,9,760,Minnesota
7/23/2020,0,14,Maine
7/22/2020,6,747,Wisconsin
7/22/2020,16,1301,Missouri
7/22/2020,4,504,Minnesota
7/22/2020,34,1547,Mississippi
7/22/2020,0,0,Maine
7/22/2020,3,627,Maryland
7/22/2020,18,287,Massachusetts
7/22/2020,62,2771,Louisiana
7/22/2020,3,480,Kentucky
7/22/2020,2,101,Montana
7/22/2020,1,770,Kansas
7/22/2020,30,2140,North Carolina
7/22/2020,17,757,Indiana
7/22/2020,4,159,North Dakota
7/22/2020,23,1598,Illinois
7/22/2020,4,343,Nebraska
7/22/2020,4,556,Idaho
7/22/2020,2,13,New Hampshire
7/22/2020,6,319,Iowa
7/22/2020,24,389,New Jersey
7/22/2020,0,25,Hawaii
7/22/2020,10,302,New Mexico
7/22/2020,28,1129,Nevada
7/22/2020,81,3314,Georgia
7/22/2020,10,705,New York
7/22/2020,140,9785,Florida
7/22/2020,16,1527,Ohio
7/22/2020,2,46,Delaware
7/22/2020,13,975,Oklahoma
7/22/2020,0,102,Washington DC
7/22/2020,0,254,Oregon
7/22/2020,0,127,Connecticut
7/22/2020,25,631,Pennsylvania
7/22/2020,28,493,Colorado
7/22/2020,115,12807,California
7/22/2020,1,76,Rhode Island
7/22/2020,56,1926,Arizona
7/22/2020,64,1705,South Carolina
7/22/2020,1,58,South Dakota
7/22/2020,6,591,Arkansas
7/22/2020,17,2473,Tennessee
7/22/2020,61,1455,Alabama
7/22/2020,197,9879,Texas
7/22/2020,1,94,Alaska
7/22/2020,9,566,Utah
7/22/2020,0,50,Wyoming
7/22/2020,3,1022,Virginia
7/22/2020,0,7,West Virginia
7/22/2020,0,0,Vermont
7/22/2020,6,671,Michigan
7/22/2020,12,1016,Washington
7/21/2020,1,91,Montana
7/21/2020,31,1635,Mississippi
7/21/2020,11,1138,Missouri
7/21/2020,26,1815,North Carolina
7/21/2020,9,664,Michigan
7/21/2020,1,57,West Virginia
7/21/2020,20,860,Maryland
7/21/2020,17,244,Massachusetts
7/21/2020,36,1691,Louisiana
7/21/2020,2,82,North Dakota
7/21/2020,3,646,Kentucky
7/21/2020,5,264,Nebraska
7/21/2020,0,0,Kansas
7/21/2020,0,46,New Hampshire
7/21/2020,21,710,Indiana
7/21/2020,23,293,New Jersey
7/21/2020,23,955,Illinois
7/21/2020,7,244,New Mexico
7/21/2020,3,393,Idaho
7/21/2020,28,815,Nevada
7/21/2020,5,308,Iowa
7/21/2020,2,855,New York
7/21/2020,0,12,Hawaii
7/21/2020,30,1047,Ohio
7/21/2020,9,893,Oklahoma
7/21/2020,78,3413,Georgia
7/21/2020,7,292,Oregon
7/21/2020,136,9440,Florida
7/21/2020,20,1027,Pennsylvania
7/21/2020,2,227,Delaware
7/21/2020,1,88,Washington DC
7/21/2020,1,82,Rhode Island
7/21/2020,0,41,Connecticut
7/21/2020,57,1892,South Carolina
7/21/2020,0,424,Colorado
7/21/2020,0,76,South Dakota
7/21/2020,61,9231,California
7/21/2020,24,2190,Tennessee
7/21/2020,134,3500,Arizona
7/21/2020,131,9305,Texas
7/21/2020,4,486,Utah
7/21/2020,17,728,Arkansas
7/21/2020,17,996,Virginia
7/21/2020,12,1467,Alabama
7/21/2020,0,111,Alaska
7/21/2020,0,6,Vermont
7/21/2020,1,51,Wyoming
7/21/2020,6,1084,Washington
7/21/2020,13,1161,Wisconsin
7/21/2020,3,350,Minnesota
7/21/2020,1,12,Maine
7/20/2020,0,10,Vermont
7/20/2020,3,1251,Mississippi
7/20/2020,3,530,Missouri
7/20/2020,0,100,West Virginia
7/20/2020,2,88,Montana
7/20/2020,0,24,Maine
7/20/2020,5,554,Maryland
7/20/2020,2,255,Massachusetts
7/20/2020,29,3186,Louisiana
7/20/2020,1,253,Kentucky
7/20/2020,8,1268,North Carolina
7/20/2020,8,1369,Kansas
7/20/2020,0,107,North Dakota
7/20/2020,3,635,Indiana
7/20/2020,0,102,Nebraska
7/20/2020,6,1173,Illinois
7/20/2020,0,0,New Hampshire
7/20/2020,0,571,Idaho
7/20/2020,10,180,New Jersey
7/20/2020,3,443,Iowa
7/20/2020,2,235,New Mexico
7/20/2020,0,27,Hawaii
7/20/2020,1,948,Nevada
7/20/2020,8,519,New York
7/20/2020,3,2452,Georgia
7/20/2020,15,1236,Ohio
7/20/2020,92,10347,Florida
7/20/2020,1,168,Oklahoma
7/20/2020,0,0,Delaware
7/20/2020,2,268,Oregon
7/20/2020,1,78,Washington DC
7/20/2020,3,711,Pennsylvania
7/20/2020,10,162,Connecticut
7/20/2020,0,354,Colorado
7/20/2020,5,111,Rhode Island
7/20/2020,9,6846,California
7/20/2020,9,1459,South Carolina
7/20/2020,23,1559,Arizona
7/20/2020,0,37,South Dakota
7/20/2020,4,1639,Tennessee
7/20/2020,0,1394,Arkansas
7/20/2020,62,7404,Texas
7/20/2020,4,1880,Alabama
7/20/2020,4,409,Utah
7/20/2020,0,137,Alaska
7/20/2020,4,945,Virginia
7/20/2020,0,61,Wyoming
7/20/2020,3,990,Washington
7/20/2020,7,527,Michigan
7/20/2020,2,727,Wisconsin
7/20/2020,4,903,Minnesota
7/19/2020,10,334,Washington
7/19/2020,-1,846,Missouri
7/19/2020,3,734,Minnesota
7/19/2020,2,530,Michigan
7/19/2020,9,925,Maryland
7/19/2020,12,296,Massachusetts
7/19/2020,34,3116,Louisiana
7/19/2020,3,977,Kentucky
7/19/2020,0,0,Kansas
7/19/2020,9,792,Mississippi
7/19/2020,2,917,Indiana
7/19/2020,0,62,Montana
7/19/2020,5,965,Illinois
7/19/2020,5,1820,North Carolina
7/19/2020,1,550,Idaho
7/19/2020,0,113,North Dakota
7/19/2020,7,816,Iowa
7/19/2020,0,120,Nebraska
7/19/2020,1,20,Hawaii
7/19/2020,3,38,New Hampshire
7/19/2020,8,-31,New Jersey
7/19/2020,5,3251,Georgia
7/19/2020,4,280,New Mexico
7/19/2020,89,12478,Florida
7/19/2020,1,1288,Nevada
7/19/2020,0,90,Delaware
7/19/2020,13,502,New York
7/19/2020,0,67,Washington DC
7/19/2020,42,1110,Ohio
7/19/2020,0,0,Connecticut
7/19/2020,0,209,Oklahoma
7/19/2020,0,444,Colorado
7/19/2020,3,430,Oregon
7/19/2020,90,9329,California
7/19/2020,8,786,Pennsylvania
7/19/2020,31,2359,Arizona
7/19/2020,0,0,Rhode Island
7/19/2020,4,771,Arkansas
7/19/2020,20,2374,South Carolina
7/19/2020,1,1777,Alabama
7/19/2020,2,44,South Dakota
7/19/2020,0,118,Alaska
7/19/2020,5,1779,Tennessee
7/19/2020,0,18,Wyoming
7/19/2020,93,7300,Texas
7/19/2020,0,12,Vermont
7/19/2020,0,785,Utah
7/19/2020,1,849,Wisconsin
7/19/2020,2,1057,Virginia
7/19/2020,0,41,Maine
7/19/2020,0,148,West Virginia
7/18/2020,14,1017,Mississippi
7/18/2020,9,960,Missouri
7/18/2020,5,457,Minnesota
7/18/2020,0,105,Montana
7/18/2020,2,10,Maine
7/18/2020,9,835,Maryland
7/18/2020,17,359,Massachusetts
7/18/2020,0,0,Louisiana
7/18/2020,9,579,Kentucky
7/18/2020,23,2481,North Carolina
7/18/2020,0,0,Kansas
7/18/2020,0,116,North Dakota
7/18/2020,17,841,Indiana
7/18/2020,2,227,Nebraska
7/18/2020,18,1276,Illinois
7/18/2020,0,0,New Hampshire
7/18/2020,4,619,Idaho
7/18/2020,15,263,New Jersey
7/18/2020,3,185,Iowa
7/18/2020,3,318,New Mexico
7/18/2020,1,23,Hawaii
7/18/2020,9,1182,Nevada
7/18/2020,11,754,New York
7/18/2020,36,4689,Georgia
7/18/2020,20,1542,Ohio
7/18/2020,90,10328,Florida
7/18/2020,6,916,Oklahoma
7/18/2020,2,92,Delaware
7/18/2020,3,347,Oregon
7/18/2020,1,79,Washington DC
7/18/2020,15,763,Pennsylvania
7/18/2020,0,0,Connecticut
7/18/2020,0,618,Colorado
7/18/2020,0,0,Rhode Island
7/18/2020,120,9199,California
7/18/2020,39,1552,South Carolina
7/18/2020,147,2742,Arizona
7/18/2020,0,73,South Dakota
7/18/2020,23,2517,Tennessee
7/18/2020,0,0,Arkansas
7/18/2020,130,10158,Texas
7/18/2020,21,2143,Alabama
7/18/2020,8,760,Utah
7/18/2020,1,78,Alaska
7/18/2020,12,940,Virginia
7/18/2020,0,39,Wyoming
7/18/2020,0,111,West Virginia
7/18/2020,0,4,Vermont
7/18/2020,7,524,Washington
7/18/2020,9,745,Michigan
7/18/2020,10,1031,Wisconsin
7/17/2020,0,9,Vermont
7/17/2020,24,1032,Mississippi
7/17/2020,8,866,Missouri
7/17/2020,1,126,West Virginia
7/17/2020,2,135,Montana
7/17/2020,1,38,Maine
7/17/2020,12,707,Maryland
7/17/2020,22,298,Massachusetts
7/17/2020,24,2179,Louisiana
7/17/2020,8,522,Kentucky
7/17/2020,18,2051,North Carolina
7/17/2020,0,1032,Kansas
7/17/2020,0,122,North Dakota
7/17/2020,8,733,Indiana
7/17/2020,8,155,Nebraska
7/17/2020,13,1427,Illinois
7/17/2020,1,52,New Hampshire
7/17/2020,4,688,Idaho
7/17/2020,19,50,New Jersey
7/17/2020,6,590,Iowa
7/17/2020,5,297,New Mexico
7/17/2020,0,19,Hawaii
7/17/2020,11,1380,Nevada
7/17/2020,10,776,New York
7/17/2020,28,3908,Georgia
7/17/2020,9,1679,Ohio
7/17/2020,130,11466,Florida
7/17/2020,7,699,Oklahoma
7/17/2020,0,223,Delaware
7/17/2020,5,293,Oregon
7/17/2020,3,39,Washington DC
7/17/2020,19,1032,Pennsylvania
7/17/2020,7,143,Connecticut
7/17/2020,14,571,Colorado
7/17/2020,2,82,Rhode Island
7/17/2020,130,9986,California
7/17/2020,26,1977,South Carolina
7/17/2020,91,3910,Arizona
7/17/2020,1,95,South Dakota
7/17/2020,19,2279,Tennessee
7/17/2020,12,648,Arkansas
7/17/2020,174,14916,Texas
7/17/2020,35,2003,Alabama
7/17/2020,1,727,Utah
7/17/2020,0,49,Alaska
7/17/2020,6,1002,Virginia
7/17/2020,0,43,Wyoming
7/17/2020,6,878,Washington
7/17/2020,7,754,Michigan
7/17/2020,2,929,Wisconsin
7/17/2020,7,666,Minnesota
7/16/2020,0,7,Vermont
7/16/2020,11,708,Missouri
7/16/2020,8,605,Minnesota
7/16/2020,18,926,Michigan
7/16/2020,6,648,Maryland
7/16/2020,12,234,Massachusetts
7/16/2020,24,2280,Louisiana
7/16/2020,5,406,Kentucky
7/16/2020,0,0,Kansas
7/16/2020,18,1230,Mississippi
7/16/2020,10,710,Indiana
7/16/2020,1,135,Montana
7/16/2020,25,1257,Illinois
7/16/2020,20,2160,North Carolina
7/16/2020,7,727,Idaho
7/16/2020,1,103,North Dakota
7/16/2020,16,841,Iowa
7/16/2020,5,262,Nebraska
7/16/2020,0,28,Hawaii
7/16/2020,2,22,New Hampshire
7/16/2020,31,223,New Jersey
7/16/2020,13,3441,Georgia
7/16/2020,6,327,New Mexico
7/16/2020,156,13965,Florida
7/16/2020,8,1447,Nevada
7/16/2020,0,64,Delaware
7/16/2020,11,769,New York
7/16/2020,3,50,Washington DC
7/16/2020,28,1290,Ohio
7/16/2020,9,114,Connecticut
7/16/2020,6,628,Oklahoma
7/16/2020,7,469,Colorado
7/16/2020,2,428,Oregon
7/16/2020,118,8544,California
7/16/2020,16,781,Pennsylvania
7/16/2020,58,3259,Arizona
7/16/2020,1,71,Rhode Island
7/16/2020,6,817,Arkansas
7/16/2020,72,1838,South Carolina
7/16/2020,19,2021,Alabama
7/16/2020,4,42,South Dakota
7/16/2020,0,401,Alaska
7/16/2020,13,2479,Tennessee
7/16/2020,2,41,Wyoming
7/16/2020,129,10291,Texas
7/16/2020,2,100,West Virginia
7/16/2020,1,954,Utah
7/16/2020,4,942,Wisconsin
7/16/2020,15,904,Virginia
7/16/2020,0,20,Maine
7/16/2020,17,825,Washington
7/15/2020,9,888,Missouri
7/15/2020,10,572,Minnesota
7/15/2020,5,962,Washington
7/15/2020,7,756,Maryland
7/15/2020,28,217,Massachusetts
7/15/2020,16,2089,Louisiana
7/15/2020,10,454,Kentucky
7/15/2020,11,875,Kansas
7/15/2020,18,1025,Mississippi
7/15/2020,10,685,Indiana
7/15/2020,0,144,Montana
7/15/2020,8,1187,Illinois
7/15/2020,16,1782,North Carolina
7/15/2020,1,316,Idaho
7/15/2020,3,72,North Dakota
7/15/2020,5,442,Iowa
7/15/2020,-2,318,Nebraska
7/15/2020,0,21,Hawaii
7/15/2020,1,23,New Hampshire
7/15/2020,25,363,New Jersey
7/15/2020,37,3871,Georgia
7/15/2020,3,223,New Mexico
7/15/2020,112,10181,Florida
7/15/2020,6,849,Nevada
7/15/2020,3,81,Delaware
7/15/2020,9,831,New York
7/15/2020,3,80,Washington DC
7/15/2020,6,1316,Ohio
7/15/2020,8,106,Connecticut
7/15/2020,4,1075,Oklahoma
7/15/2020,5,444,Colorado
7/15/2020,3,276,Oregon
7/15/2020,140,11126,California
7/15/2020,26,994,Pennsylvania
7/15/2020,97,3257,Arizona
7/15/2020,2,52,Rhode Island
7/15/2020,4,564,Arkansas
7/15/2020,5,1856,South Carolina
7/15/2020,47,1812,Alabama
7/15/2020,2,80,South Dakota
7/15/2020,0,52,Alaska
7/15/2020,16,2273,Tennessee
7/15/2020,1,848,Wisconsin
7/15/2020,110,7307,Texas
7/15/2020,0,150,West Virginia
7/15/2020,7,413,Utah
7/15/2020,0,34,Wyoming
7/15/2020,15,1084,Virginia
7/15/2020,0,13,Vermont
7/15/2020,0,12,Maine
7/15/2020,4,1049,Michigan
7/14/2020,0,4,Vermont
7/14/2020,6,398,Minnesota
7/14/2020,5,666,Michigan
7/14/2020,0,8,Maine
7/14/2020,10,936,Missouri
7/14/2020,10,303,Massachusetts
7/14/2020,22,2215,Louisiana
7/14/2020,6,570,Kentucky
7/14/2020,0,0,Kansas
7/14/2020,13,648,Indiana
7/14/2020,25,707,Illinois
7/14/2020,22,862,Mississippi
7/14/2020,0,500,Idaho
7/14/2020,2,109,Montana
7/14/2020,3,320,Iowa
7/14/2020,42,1956,North Carolina
7/14/2020,3,23,Hawaii
7/14/2020,0,54,North Dakota
7/14/2020,3,227,Nebraska
7/14/2020,28,3394,Georgia
7/14/2020,0,14,New Hampshire
7/14/2020,133,9194,Florida
7/14/2020,22,393,New Jersey
7/14/2020,1,90,Delaware
7/14/2020,3,263,New Mexico
7/14/2020,0,40,Washington DC
7/14/2020,19,1104,Nevada
7/14/2020,1,20,Connecticut
7/14/2020,5,912,New York
7/14/2020,3,329,Colorado
7/14/2020,5,1142,Ohio
7/14/2020,47,7346,California
7/14/2020,4,993,Oklahoma
7/14/2020,92,4273,Arizona
7/14/2020,7,367,Oregon
7/14/2020,20,929,Pennsylvania
7/14/2020,8,794,Arkansas
7/14/2020,40,1710,Alabama
7/14/2020,1,101,Rhode Island
7/14/2020,0,40,Alaska
7/14/2020,21,2221,South Carolina
7/14/2020,6,967,Wisconsin
7/14/2020,0,48,South Dakota
7/14/2020,1,148,West Virginia
7/14/2020,18,1514,Tennessee
7/14/2020,1,89,Wyoming
7/14/2020,87,10745,Texas
7/14/2020,-39,948,Washington
7/14/2020,10,448,Utah
7/14/2020,9,801,Virginia
7/14/2020,9,733,Maryland
7/13/2020,14,1070,Washington
7/13/2020,14,447,Missouri
7/13/2020,2,491,Minnesota
7/13/2020,7,422,Michigan
7/13/2020,6,418,Maryland
7/13/2020,5,230,Massachusetts
7/13/2020,7,1705,Louisiana
7/13/2020,4,264,Kentucky
7/13/2020,4,1447,Kansas
7/13/2020,1,393,Mississippi
7/13/2020,2,425,Indiana
7/13/2020,3,85,Montana
7/13/2020,6,883,Illinois
7/13/2020,7,1827,North Carolina
7/13/2020,0,397,Idaho
7/13/2020,0,102,North Dakota
7/13/2020,4,458,Iowa
7/13/2020,0,174,Nebraska
7/13/2020,0,20,Hawaii
7/13/2020,0,30,New Hampshire
7/13/2020,19,224,New Jersey
7/13/2020,25,3643,Georgia
7/13/2020,2,255,New Mexico
7/13/2020,35,12624,Florida
7/13/2020,0,832,Nevada
7/13/2020,0,75,Delaware
7/13/2020,10,557,New York
7/13/2020,0,59,Washington DC
7/13/2020,6,1261,Ohio
7/13/2020,23,223,Connecticut
7/13/2020,2,510,Oklahoma
7/13/2020,0,322,Colorado
7/13/2020,3,268,Oregon
7/13/2020,23,8358,California
7/13/2020,7,476,Pennsylvania
7/13/2020,8,1357,Arizona
7/13/2020,8,175,Rhode Island
7/13/2020,2,572,Arkansas
7/13/2020,11,1520,South Carolina
7/13/2020,3,1958,Alabama
7/13/2020,0,25,South Dakota
7/13/2020,0,60,Alaska
7/13/2020,8,3314,Tennessee
7/13/2020,0,0,Wyoming
7/13/2020,43,5655,Texas
7/13/2020,0,5,Vermont
7/13/2020,1,546,Utah
7/13/2020,0,505,Wisconsin
7/13/2020,2,972,Virginia
7/13/2020,0,19,Maine
7/13/2020,0,52,West Virginia
7/12/2020,-1,797,Wisconsin
7/12/2020,0,310,Missouri
7/12/2020,3,710,Minnesota
7/12/2020,19,868,Mississippi
7/12/2020,2,19,Maine
7/12/2020,9,642,Maryland
7/12/2020,15,199,Massachusetts
7/12/2020,13,1319,Louisiana
7/12/2020,3,268,Kentucky
7/12/2020,0,81,Montana
7/12/2020,0,0,Kansas
7/12/2020,4,1908,North Carolina
7/12/2020,4,533,Indiana
7/12/2020,0,91,North Dakota
7/12/2020,19,954,Illinois
7/12/2020,-1,221,Nebraska
7/12/2020,1,577,Idaho
7/12/2020,1,33,New Hampshire
7/12/2020,2,424,Iowa
7/12/2020,16,339,New Jersey
7/12/2020,0,42,Hawaii
7/12/2020,4,224,New Mexico
7/12/2020,1,845,Nevada
7/12/2020,5,2525,Georgia
7/12/2020,5,677,New York
7/12/2020,45,15300,Florida
7/12/2020,22,1378,Ohio
7/12/2020,0,61,Delaware
7/12/2020,1,456,Oklahoma
7/12/2020,0,46,Washington DC
7/12/2020,2,319,Oregon
7/12/2020,0,0,Connecticut
7/12/2020,7,577,Pennsylvania
7/12/2020,0,400,Colorado
7/12/2020,72,8460,California
7/12/2020,0,0,Rhode Island
7/12/2020,86,2537,Arizona
7/12/2020,10,1949,South Carolina
7/12/2020,0,45,South Dakota
7/12/2020,8,1564,Arkansas
7/12/2020,3,954,Tennessee
7/12/2020,7,1640,Alabama
7/12/2020,80,8196,Texas
7/12/2020,0,94,Alaska
7/12/2020,3,629,Utah
7/12/2020,0,23,Wyoming
7/12/2020,4,888,Virginia
7/12/2020,1,133,West Virginia
7/12/2020,0,13,Vermont
7/12/2020,1,406,Michigan
7/12/2020,0,334,Washington
7/11/2020,15,526,Washington
7/11/2020,15,797,Mississippi
7/11/2020,18,1134,Missouri
7/11/2020,1,84,Montana
7/11/2020,28,685,Michigan
7/11/2020,1,21,Maine
7/11/2020,7,557,Maryland
7/11/2020,14,288,Massachusetts
7/11/2020,23,2167,Louisiana
7/11/2020,20,2462,North Carolina
7/11/2020,2,451,Kentucky
7/11/2020,0,88,North Dakota
7/11/2020,0,0,Kansas
7/11/2020,2,154,Nebraska
7/11/2020,8,779,Indiana
7/11/2020,3,18,New Hampshire
7/11/2020,24,1195,Illinois
7/11/2020,46,331,New Jersey
7/11/2020,1,500,Idaho
7/11/2020,6,298,New Mexico
7/11/2020,5,663,Iowa
7/11/2020,13,930,Nevada
7/11/2020,0,28,Hawaii
7/11/2020,6,730,New York
7/11/2020,4,1358,Ohio
7/11/2020,31,3190,Georgia
7/11/2020,5,687,Oklahoma
7/11/2020,98,10360,Florida
7/11/2020,0,397,Oregon
7/11/2020,0,91,Delaware
7/11/2020,17,813,Pennsylvania
7/11/2020,0,58,Washington DC
7/11/2020,0,0,Connecticut
7/11/2020,0,0,Rhode Island
7/11/2020,5,666,Colorado
7/11/2020,22,2280,South Carolina
7/11/2020,94,8047,California
7/11/2020,2,53,South Dakota
7/11/2020,0,91,West Virginia
7/11/2020,15,1460,Tennessee
7/11/2020,99,10351,Texas
7/11/2020,0,0,Arkansas
7/11/2020,5,632,Utah
7/11/2020,10,1439,Alabama
7/11/2020,4,851,Virginia
7/11/2020,0,62,Alaska
7/11/2020,0,49,Wyoming
7/11/2020,0,6,Vermont
7/11/2020,7,981,Wisconsin
7/11/2020,4,804,Minnesota
7/11/2020,69,3038,Arizona
7/10/2020,5,889,Wisconsin
7/10/2020,0,0,Missouri
7/10/2020,5,604,Minnesota
7/10/2020,11,1031,Mississippi
7/10/2020,0,13,Maine
7/10/2020,15,463,Maryland
7/10/2020,28,213,Massachusetts
7/10/2020,25,2642,Louisiana
7/10/2020,8,425,Kentucky
7/10/2020,3,127,Montana
7/10/2020,2,993,Kansas
7/10/2020,18,1982,North Carolina
7/10/2020,9,725,Indiana
7/10/2020,0,84,North Dakota
7/10/2020,16,1327,Illinois
7/10/2020,2,198,Nebraska
7/10/2020,2,459,Idaho
7/10/2020,1,21,New Hampshire
7/10/2020,4,744,Iowa
7/10/2020,31,388,New Jersey
7/10/2020,0,36,Hawaii
7/10/2020,6,234,New Mexico
7/10/2020,8,1004,Nevada
7/10/2020,35,4484,Georgia
7/10/2020,9,786,New York
7/10/2020,92,11433,Florida
7/10/2020,26,1525,Ohio
7/10/2020,0,121,Delaware
7/10/2020,6,596,Oklahoma
7/10/2020,0,64,Washington DC
7/10/2020,2,266,Oregon
7/10/2020,0,78,Connecticut
7/10/2020,32,1009,Pennsylvania
7/10/2020,37,409,Colorado
7/10/2020,140,7798,California
7/10/2020,2,69,Rhode Island
7/10/2020,44,4221,Arizona
7/10/2020,24,1728,South Carolina
7/10/2020,6,65,South Dakota
7/10/2020,4,751,Arkansas
7/10/2020,13,1955,Tennessee
7/10/2020,36,1334,Alabama
7/10/2020,95,9765,Texas
7/10/2020,0,51,Alaska
7/10/2020,2,867,Utah
7/10/2020,0,16,Wyoming
7/10/2020,21,943,Virginia
7/10/2020,0,157,West Virginia
7/10/2020,0,5,Vermont
7/10/2020,14,622,Michigan
7/10/2020,15,841,Washington
7/9/2020,10,842,Washington
7/9/2020,16,703,Mississippi
7/9/2020,5,795,Missouri
7/9/2020,2,95,Montana
7/9/2020,9,512,Michigan
7/9/2020,1,26,Maine
7/9/2020,13,586,Maryland
7/9/2020,25,295,Massachusetts
7/9/2020,16,1843,Louisiana
7/9/2020,20,2039,North Carolina
7/9/2020,4,326,Kentucky
7/9/2020,0,99,North Dakota
7/9/2020,0,0,Kansas
7/9/2020,0,224,Nebraska
7/9/2020,7,512,Indiana
7/9/2020,2,20,New Hampshire
7/9/2020,20,1018,Illinois
7/9/2020,25,201,New Jersey
7/9/2020,4,430,Idaho
7/9/2020,8,290,New Mexico
7/9/2020,4,731,Iowa
7/9/2020,18,603,Nevada
7/9/2020,0,23,Hawaii
7/9/2020,15,584,New York
7/9/2020,15,1150,Ohio
7/9/2020,8,2837,Georgia
7/9/2020,3,603,Oklahoma
7/9/2020,120,8935,Florida
7/9/2020,6,371,Oregon
7/9/2020,2,69,Delaware
7/9/2020,36,719,Pennsylvania
7/9/2020,4,37,Washington DC
7/9/2020,5,101,Connecticut
7/9/2020,3,39,Rhode Island
7/9/2020,2,452,Colorado
7/9/2020,21,1782,South Carolina
7/9/2020,149,7031,California
7/9/2020,3,94,South Dakota
7/9/2020,75,4057,Arizona
7/9/2020,25,1605,Tennessee
7/9/2020,105,9782,Texas
7/9/2020,8,1540,Arkansas
7/9/2020,4,601,Utah
7/9/2020,10,2212,Alabama
7/9/2020,32,613,Virginia
7/9/2020,0,46,Alaska
7/9/2020,0,119,West Virginia
7/9/2020,0,34,Wyoming
7/9/2020,0,16,Vermont
7/9/2020,2,800,Wisconsin
7/9/2020,5,574,Minnesota
7/8/2020,14,960,Washington
7/8/2020,4,575,Missouri
7/8/2020,9,456,Minnesota
7/8/2020,30,674,Mississippi
7/8/2020,0,20,Maine
7/8/2020,9,465,Maryland
7/8/2020,30,264,Massachusetts
7/8/2020,20,1888,Louisiana
7/8/2020,6,400,Kentucky
7/8/2020,0,44,Montana
7/8/2020,2,717,Kansas
7/8/2020,21,1435,North Carolina
7/8/2020,15,437,Indiana
7/8/2020,-3,73,North Dakota
7/8/2020,36,980,Illinois
7/8/2020,-1,155,Nebraska
7/8/2020,0,487,Idaho
7/8/2020,2,18,New Hampshire
7/8/2020,10,480,Iowa
7/8/2020,52,161,New Jersey
7/8/2020,0,41,Hawaii
7/8/2020,4,220,New Mexico
7/8/2020,5,516,Nevada
7/8/2020,23,3420,Georgia
7/8/2020,20,692,New York
7/8/2020,48,9989,Florida
7/8/2020,21,1277,Ohio
7/8/2020,1,48,Delaware
7/8/2020,3,673,Oklahoma
7/8/2020,3,73,Washington DC
7/8/2020,4,212,Oregon
7/8/2020,5,75,Connecticut
7/8/2020,25,849,Pennsylvania
7/8/2020,0,407,Colorado
7/8/2020,114,11694,California
7/8/2020,2,0,Rhode Island
7/8/2020,36,3520,Arizona
7/8/2020,38,1557,South Carolina
7/8/2020,0,79,South Dakota
7/8/2020,9,0,Arkansas
7/8/2020,20,2472,Tennessee
7/8/2020,25,1177,Alabama
7/8/2020,98,9979,Texas
7/8/2020,0,42,Alaska
7/8/2020,7,722,Utah
7/8/2020,1,29,Wyoming
7/8/2020,24,635,Virginia
7/8/2020,0,246,West Virginia
7/8/2020,0,2,Vermont
7/8/2020,11,651,Michigan
7/8/2020,2,645,Wisconsin
7/7/2020,0,3,Vermont
7/7/2020,14,773,Missouri
7/7/2020,9,535,Wisconsin
7/7/2020,44,957,Mississippi
7/7/2020,1,17,Maine
7/7/2020,20,492,Maryland
7/7/2020,15,201,Massachusetts
7/7/2020,23,1936,Louisiana
7/7/2020,9,367,Kentucky
7/7/2020,0,78,Montana
7/7/2020,0,0,Kansas
7/7/2020,22,1346,North Carolina
7/7/2020,19,295,Indiana
7/7/2020,3,51,North Dakota
7/7/2020,37,587,Illinois
7/7/2020,-1,117,Nebraska
7/7/2020,1,319,Idaho
7/7/2020,1,17,New Hampshire
7/7/2020,2,372,Iowa
7/7/2020,53,267,New Jersey
7/7/2020,0,7,Hawaii
